Query_Name	Query_Start	Query_End	Strand	Target_Name	Target_Start	Target_End	Num_ResidueMatches	Aln_BlockLength	Prop_Match	Target_Middle	Query_Middle	Dist_Middles	Query_Length	Target_Length	QueryOverlap_Genes	TargetOverlap_Genes	QueryOverlap_TE	TargetOverlap_TE	Query_Contains_Esx	Query_Contains_PEPPE	Query_Contains_REP13E12	Query_NoOverlap_Wi_PEPPE_Esx_13E12_Genes	SeqID	Dist	QueryCoords	TargetCoords	QueryToTarget_ID	Query_Cluster	Query_Cluster_Start	Query_Cluster_End	Target_Cluster	Target_Cluster_Start	Target_Cluster_End
NC_000962.3	2635576	2636932	+	NC_000962.3	3552712	3554068	1356	1356	1.0	3553390.0	2636254.0	917136.0	1356	1356	PPE39,Rv2354,Rv2355	Rv3186,Rv3187	1	1	False	True	False	False	100.0	917136.0	NC_000962.3:2635576-2636932	NC_000962.3:3552712-3554068	NC_000962.3:2635576-2636932;NC_000962.3:3552712-3554068	112	2634780	2637028	159	3552704	3554070
NC_000962.3	2635576	2636932	-	NC_000962.3	3795056	3796412	1356	1356	1.0	3795734.0	2636254.0	1159480.0	1356	1356	PPE39,Rv2354,Rv2355	Rv3380c,Rv3381c	1	1	False	True	False	False	100.0	1159480.0	NC_000962.3:2635576-2636932	NC_000962.3:3795056-3796412	NC_000962.3:2635576-2636932;NC_000962.3:3795056-3796412	112	2634780	2637028	172	3795041	3796426
NC_000962.3	2636922	2637028	+	NC_000962.3	2639509	2639613	104	106	0.9811320754716981	2639561.0	2636975.0	2586.0	106	104		PPE40	0	0	False	False	False	True	98.11320754716981	2586.0	NC_000962.3:2636922-2637028	NC_000962.3:2639509-2639613	NC_000962.3:2636922-2637028;NC_000962.3:2639509-2639613	112	2634780	2637028	114	2637928	2639613
NC_000962.3	2637068	2637535	-	NC_000962.3	4053631	4054094	390	488	0.7991803278688525	4053862.5	2637301.5	1416561.0	467	463		Rv3612c,Rv3613c	0	0	False	False	False	True	79.91803278688525	1416561.0	NC_000962.3:2637068-2637535	NC_000962.3:4053631-4054094	NC_000962.3:2637068-2637535;NC_000962.3:4053631-4054094	113	2637068	2637535	185	4053631	4054094
NC_000962.3	2637257	2637533	+	NC_000962.3	1814852	1815128	263	276	0.9528985507246377	1814990.0	2637395.0	822405.0	276	276			0	0	False	False	False	True	95.28985507246377	822405.0	NC_000962.3:2637257-2637533	NC_000962.3:1814852-1815128	NC_000962.3:2637257-2637533;NC_000962.3:1814852-1815128	113	2637068	2637535	74	1814852	1815128
NC_000962.3	2637299	2637501	-	NC_000962.3	309900	310101	187	202	0.9257425742574258	310000.5	2637400.0	2327399.5	202	201		Rv0257	0	0	False	False	False	True	92.57425742574257	2084132.5	NC_000962.3:2637299-2637501	NC_000962.3:309900-310101	NC_000962.3:2637299-2637501;NC_000962.3:309900-310101	113	2637068	2637535	8	309898	310101
NC_000962.3	2637928	2638724	+	NC_000962.3	2634780	2635576	611	807	0.7571251548946716	2635178.0	2638326.0	3148.0	796	796	PPE40	PPE39	0	0	False	True	False	False	75.71251548946717	3148.0	NC_000962.3:2637928-2638724	NC_000962.3:2634780-2635576	NC_000962.3:2637928-2638724;NC_000962.3:2634780-2635576	114	2637928	2639613	112	2634780	2637028
NC_000962.3	2638257	2639531	+	NC_000962.3	3527948	3529162	965	1303	0.740598618572525	3528555.0	2638894.0	889661.0	1274	1214	PPE40	PPE53	0	0	False	True	False	False	74.0598618572525	889661.0	NC_000962.3:2638257-2639531	NC_000962.3:3527948-3529162	NC_000962.3:2638257-2639531;NC_000962.3:3527948-3529162	114	2637928	2639613	157	3527948	3529180
NC_000962.3	2639509	2639613	+	NC_000962.3	2636922	2637028	104	106	0.9811320754716981	2636975.0	2639561.0	2586.0	104	106	PPE40		0	0	False	True	False	False	98.11320754716981	2586.0	NC_000962.3:2639509-2639613	NC_000962.3:2636922-2637028	NC_000962.3:2639509-2639613;NC_000962.3:2636922-2637028	114	2637928	2639613	112	2634780	2637028
NC_000962.3	2650377	2651923	-	NC_000962.3	1638061	1639561	1145	1566	0.731162196679438	1638811.0	2651150.0	1012339.0	1546	1500	Rv2370c,PE_PGRS40	PE_PGRS28,Rv1453	0	0	False	True	False	False	73.11621966794381	1012339.0	NC_000962.3:2650377-2651923	NC_000962.3:1638061-1639561	NC_000962.3:2650377-2651923;NC_000962.3:1638061-1639561	115	2650377	2651923	64	1636705	1639561
NC_000962.3	2687131	2687217	-	NC_000962.3	960241	960326	81	87	0.9310344827586207	960283.5	2687174.0	1726890.5	86	85	che1		0	0	False	False	False	True	93.10344827586206	1726890.5	NC_000962.3:2687131-2687217	NC_000962.3:960241-960326	NC_000962.3:2687131-2687217;NC_000962.3:960241-960326	116	2687131	2687217	37	960166	960326
NC_000962.3	2687132	2687217	-	NC_000962.3	3192270	3192354	76	86	0.8837209302325582	3192312.0	2687174.5	505137.5	85	84	che1		0	0	False	False	False	True	88.37209302325581	505137.5	NC_000962.3:2687132-2687217	NC_000962.3:3192270-3192354	NC_000962.3:2687132-2687217;NC_000962.3:3192270-3192354	116	2687131	2687217	143	3192203	3192354
NC_000962.3	2687133	2687217	-	NC_000962.3	3192217	3192300	75	85	0.8823529411764706	3192258.5	2687175.0	505083.5	84	83	che1		0	0	False	False	False	True	88.23529411764706	505083.5	NC_000962.3:2687133-2687217	NC_000962.3:3192217-3192300	NC_000962.3:2687133-2687217;NC_000962.3:3192217-3192300	116	2687131	2687217	143	3192203	3192354
NC_000962.3	2720634	2721442	+	NC_000962.3	2439139	2439948	794	810	0.980246913580247	2439543.5	2721038.0	281494.5	808	809	Rv2423,Rv2424c	pknL,Rv2177c	1	1	False	False	False	True	98.0246913580247	281494.5	NC_000962.3:2720634-2721442	NC_000962.3:2439139-2439948	NC_000962.3:2720634-2721442;NC_000962.3:2439139-2439948	117	2720634	2721442	105	2439139	2439948
NC_000962.3	2784600	2785969	+	NC_000962.3	3795043	3796412	1365	1369	0.9970781592403214	3795727.5	2785284.5	1010443.0	1369	1369	Rv2478c,Rv2479c,Rv2480c	Rv3380c,Rv3381c	1	1	False	False	False	True	99.70781592403213	1010443.0	NC_000962.3:2784600-2785969	NC_000962.3:3795043-3796412	NC_000962.3:2784600-2785969;NC_000962.3:3795043-3796412	118	2784600	2785977	172	3795041	3796426
NC_000962.3	2784612	2785969	+	NC_000962.3	1987700	1989057	1357	1357	1.0	1988378.5	2785290.5	796912.0	1357	1357	Rv2479c,Rv2480c	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	796912.0	NC_000962.3:2784612-2785969	NC_000962.3:1987700-1989057	NC_000962.3:2784612-2785969;NC_000962.3:1987700-1989057	118	2784600	2785977	82	1987686	1989059
NC_000962.3	2784613	2785969	-	NC_000962.3	2365413	2366769	1356	1356	1.0	2366091.0	2785291.0	419200.0	1356	1356	Rv2479c,Rv2480c	Rv2105,Rv2106	1	1	False	False	False	True	100.0	419200.0	NC_000962.3:2784613-2785969	NC_000962.3:2365413-2366769	NC_000962.3:2784613-2785969;NC_000962.3:2365413-2366769	118	2784600	2785977	103	2365403	2366771
NC_000962.3	2784613	2785969	+	NC_000962.3	2430115	2431471	1356	1356	1.0	2430793.0	2785291.0	354498.0	1356	1356	Rv2479c,Rv2480c	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	354498.0	NC_000962.3:2784613-2785969	NC_000962.3:2430115-2431471	NC_000962.3:2784613-2785969;NC_000962.3:2430115-2431471	118	2784600	2785977	104	2430113	2431474
NC_000962.3	2784613	2785969	+	NC_000962.3	3120522	3121878	1356	1356	1.0	3121200.0	2785291.0	335909.0	1356	1356	Rv2479c,Rv2480c	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	335909.0	NC_000962.3:2784613-2785969	NC_000962.3:3120522-3121878	NC_000962.3:2784613-2785969;NC_000962.3:3120522-3121878	118	2784600	2785977	137	3119183	3123577
NC_000962.3	2784613	2785969	-	NC_000962.3	3551229	3552585	1356	1356	1.0	3551907.0	2785291.0	766616.0	1356	1356	Rv2479c,Rv2480c	Rv3184,Rv3185	1	1	False	False	False	True	100.0	766616.0	NC_000962.3:2784613-2785969	NC_000962.3:3551229-3552585	NC_000962.3:2784613-2785969;NC_000962.3:3551229-3552585	118	2784600	2785977	158	3551212	3552587
NC_000962.3	2784613	2785977	-	NC_000962.3	2550005	2551369	1363	1364	0.999266862170088	2550687.0	2785295.0	234608.0	1364	1364	Rv2479c,Rv2480c	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	99.9266862170088	234608.0	NC_000962.3:2784613-2785977	NC_000962.3:2550005-2551369	NC_000962.3:2784613-2785977;NC_000962.3:2550005-2551369	118	2784600	2785977	110	2550005	2551370
NC_000962.3	2784614	2785969	+	NC_000962.3	1541951	1543306	1355	1355	1.0	1542628.5	2785291.5	1242663.0	1355	1355	Rv2479c,Rv2480c	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	1242663.0	NC_000962.3:2784614-2785969	NC_000962.3:1541951-1543306	NC_000962.3:2784614-2785969;NC_000962.3:1541951-1543306	118	2784600	2785977	60	1541948	1543318
NC_000962.3	2784614	2785969	-	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	2785291.5	788514.0	1355	1355	Rv2479c,Rv2480c	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	788514.0	NC_000962.3:2784614-2785969	NC_000962.3:1996100-1997455	NC_000962.3:2784614-2785969;NC_000962.3:1996100-1997455	118	2784600	2785977	83	1996098	1998612
NC_000962.3	2784614	2785969	-	NC_000962.3	2635576	2636931	1355	1355	1.0	2636253.5	2785291.5	149038.0	1355	1355	Rv2479c,Rv2480c	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	149038.0	NC_000962.3:2784614-2785969	NC_000962.3:2635576-2636931	NC_000962.3:2784614-2785969;NC_000962.3:2635576-2636931	118	2784600	2785977	112	2634780	2637028
NC_000962.3	2784614	2785969	-	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	2785291.5	768098.0	1355	1355	Rv2479c,Rv2480c	Rv3186,Rv3187	1	1	False	False	False	True	100.0	768098.0	NC_000962.3:2784614-2785969	NC_000962.3:3552712-3554067	NC_000962.3:2784614-2785969;NC_000962.3:3552712-3554067	118	2784600	2785977	159	3552704	3554070
NC_000962.3	2784614	2785969	-	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	2785291.5	925767.0	1355	1355	Rv2479c,Rv2480c	Rv3325,Rv3326	1	1	False	False	False	True	100.0	925767.0	NC_000962.3:2784614-2785969	NC_000962.3:3710381-3711736	NC_000962.3:2784614-2785969;NC_000962.3:3710381-3711736	118	2784600	2785977	162	3710379	3712822
NC_000962.3	2784614	2785969	-	NC_000962.3	3890778	3892133	1355	1355	1.0	3891455.5	2785291.5	1106164.0	1355	1355	Rv2479c,Rv2480c	Rv3474,Rv3475	1	1	False	False	False	True	100.0	1106164.0	NC_000962.3:2784614-2785969	NC_000962.3:3890778-3892133	NC_000962.3:2784614-2785969;NC_000962.3:3890778-3892133	118	2784600	2785977	178	3890771	3892140
NC_000962.3	2784614	2785970	-	NC_000962.3	889019	890375	1356	1356	1.0	889697.0	2785292.0	1895595.0	1356	1356	Rv2479c,Rv2480c	Rv0795,Rv0796	1	1	False	False	False	True	100.0	1895595.0	NC_000962.3:2784614-2785970	NC_000962.3:889019-890375	NC_000962.3:2784614-2785970;NC_000962.3:889019-890375	118	2784600	2785977	33	889019	891461
NC_000962.3	2784614	2785970	-	NC_000962.3	2972107	2973463	1356	1356	1.0	2972785.0	2785292.0	187493.0	1356	1356	Rv2479c,Rv2480c	Rv2648,Rv2649	1	1	False	False	False	True	100.0	187493.0	NC_000962.3:2784614-2785970	NC_000962.3:2972107-2973463	NC_000962.3:2784614-2785970;NC_000962.3:2972107-2973463	118	2784600	2785977	127	2972104	2973463
NC_000962.3	2796717	2797499	+	NC_000962.3	2805574	2806355	608	807	0.7534076827757125	2805964.5	2797108.0	8856.5	782	781	PE_PGRS42,Rv2488c	PE_PGRS43	0	0	False	True	False	False	75.34076827757124	8856.5	NC_000962.3:2796717-2797499	NC_000962.3:2805574-2806355	NC_000962.3:2796717-2797499;NC_000962.3:2805574-2806355	119	2796717	2797499	120	2805574	2806355
NC_000962.3	2805574	2806355	+	NC_000962.3	2796717	2797499	608	806	0.7543424317617866	2797108.0	2805964.5	8856.5	781	782	PE_PGRS43	PE_PGRS42,Rv2488c	0	0	False	True	False	False	75.43424317617865	8856.5	NC_000962.3:2805574-2806355	NC_000962.3:2796717-2797499	NC_000962.3:2805574-2806355;NC_000962.3:2796717-2797499	120	2805574	2806355	119	2796717	2797499
NC_000962.3	2828493	2829928	-	NC_000962.3	1169297	1170732	1433	1435	0.9986062717770035	1170014.5	2829210.5	1659196.0	1435	1435	Rv2512c	Rv1047	1	1	False	False	False	True	99.86062717770035	1659196.0	NC_000962.3:2828493-2829928	NC_000962.3:1169297-1170732	NC_000962.3:2828493-2829928;NC_000962.3:1169297-1170732	121	2828493	2829936	43	1169296	1170733
NC_000962.3	2828493	2829928	+	NC_000962.3	1341295	1342730	1435	1435	1.0	1342012.5	2829210.5	1487198.0	1435	1435	Rv2512c	Rv1199c	1	1	False	False	False	True	100.0	1487198.0	NC_000962.3:2828493-2829928	NC_000962.3:1341295-1342730	NC_000962.3:2828493-2829928;NC_000962.3:1341295-1342730	121	2828493	2829936	54	1341295	1342730
NC_000962.3	2828493	2829929	-	NC_000962.3	3481324	3482760	1434	1436	0.9986072423398329	3482042.0	2829211.0	652831.0	1436	1436	Rv2512c	Rv3115	1	1	False	False	False	True	99.86072423398329	652831.0	NC_000962.3:2828493-2829929	NC_000962.3:3481324-3482760	NC_000962.3:2828493-2829929;NC_000962.3:3481324-3482760	121	2828493	2829936	155	3481324	3482760
NC_000962.3	2828493	2829930	+	NC_000962.3	3381312	3382749	1435	1437	0.9986082115518441	3382030.5	2829211.5	552819.0	1437	1437	Rv2512c	Rv3023c	1	1	False	False	False	True	99.86082115518441	552819.0	NC_000962.3:2828493-2829930	NC_000962.3:3381312-3382749	NC_000962.3:2828493-2829930;NC_000962.3:3381312-3382749	121	2828493	2829936	154	3381311	3382749
NC_000962.3	2829019	2829936	-	NC_000962.3	2982934	2983854	916	920	0.9956521739130435	2983394.0	2829477.5	153916.5	917	920	Rv2512c	Rv2665,Rv2666	1	1	False	False	False	True	99.56521739130434	153916.5	NC_000962.3:2829019-2829936	NC_000962.3:2982934-2983854	NC_000962.3:2829019-2829936;NC_000962.3:2982934-2983854	121	2828493	2829936	129	2982934	2983854
NC_000962.3	2866468	2867121	+	NC_000962.3	2867124	2867777	590	660	0.8939393939393939	2867450.5	2866794.5	656.0	653	653	lppA	lppA,lppB	0	0	False	False	False	True	89.39393939393939	656.0	NC_000962.3:2866468-2867121	NC_000962.3:2867124-2867777	NC_000962.3:2866468-2867121;NC_000962.3:2867124-2867777	122	2866468	2867121	123	2867124	2867777
NC_000962.3	2867124	2867777	+	NC_000962.3	2866468	2867121	590	660	0.8939393939393939	2866794.5	2867450.5	656.0	653	653	lppA,lppB	lppA	0	0	False	False	False	True	89.39393939393939	656.0	NC_000962.3:2867124-2867777	NC_000962.3:2866468-2867121	NC_000962.3:2867124-2867777;NC_000962.3:2866468-2867121	123	2867124	2867777	122	2866468	2867121
NC_000962.3	2882289	2884330	+	NC_000962.3	80623	82664	1650	2058	0.8017492711370262	81643.5	2883309.5	2801666.0	2041	2041	Rv2563,glnQ	Rv0072,Rv0073	0	0	False	False	False	True	80.17492711370262	1609866.0	NC_000962.3:2882289-2884330	NC_000962.3:80623-82664	NC_000962.3:2882289-2884330;NC_000962.3:80623-82664	124	2882289	2884330	1	80623	82664
NC_000962.3	2944267	2945226	+	NC_000962.3	1095712	1096692	924	982	0.9409368635437881	1096202.0	2944746.5	1848544.5	959	980	PE_PGRS45	PE_PGRS18	0	0	False	True	False	False	94.09368635437882	1848544.5	NC_000962.3:2944267-2945226	NC_000962.3:1095712-1096692	NC_000962.3:2944267-2945226;NC_000962.3:1095712-1096692	125	2944267	2945226	40	1095248	1096692
NC_000962.3	2944363	2945221	+	NC_000962.3	1093740	1094592	814	864	0.9421296296296297	1094166.0	2944792.0	1850626.0	858	852	PE_PGRS45	PE_PGRS17	0	0	False	True	False	False	94.21296296296296	1850626.0	NC_000962.3:2944363-2945221	NC_000962.3:1093740-1094592	NC_000962.3:2944363-2945221;NC_000962.3:1093740-1094592	125	2944267	2945226	39	1093195	1094592
NC_000962.3	2971756	2971987	+	NC_000962.3	1780349	1780580	206	233	0.8841201716738197	1780464.5	2971871.5	1191407.0	231	231	Rv2647	Rv1575	0	0	False	False	False	True	88.41201716738198	1191407.0	NC_000962.3:2971756-2971987	NC_000962.3:1780349-1780580	NC_000962.3:2971756-2971987;NC_000962.3:1780349-1780580	126	2971756	2971987	71	1780334	1780580
NC_000962.3	2972104	2973463	+	NC_000962.3	3551224	3552584	1359	1360	0.9992647058823529	3551904.0	2972783.5	579120.5	1359	1360	Rv2648,Rv2649	Rv3184,Rv3185	1	1	False	False	False	True	99.92647058823529	579120.5	NC_000962.3:2972104-2973463	NC_000962.3:3551224-3552584	NC_000962.3:2972104-2973463;NC_000962.3:3551224-3552584	127	2972104	2973463	158	3551212	3552587
NC_000962.3	2972106	2973463	+	NC_000962.3	2550011	2551368	1357	1357	1.0	2550689.5	2972784.5	422095.0	1357	1357	Rv2648,Rv2649	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	422095.0	NC_000962.3:2972106-2973463	NC_000962.3:2550011-2551368	NC_000962.3:2972106-2973463;NC_000962.3:2550011-2551368	127	2972104	2973463	110	2550005	2551370
NC_000962.3	2972107	2973463	+	NC_000962.3	889019	890375	1356	1356	1.0	889697.0	2972785.0	2083088.0	1356	1356	Rv2648,Rv2649	Rv0795,Rv0796	1	1	False	False	False	True	100.0	2083088.0	NC_000962.3:2972107-2973463	NC_000962.3:889019-890375	NC_000962.3:2972107-2973463;NC_000962.3:889019-890375	127	2972104	2973463	33	889019	891461
NC_000962.3	2972107	2973463	-	NC_000962.3	2784614	2785970	1356	1356	1.0	2785292.0	2972785.0	187493.0	1356	1356	Rv2648,Rv2649	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	187493.0	NC_000962.3:2972107-2973463	NC_000962.3:2784614-2785970	NC_000962.3:2972107-2973463;NC_000962.3:2784614-2785970	127	2972104	2973463	118	2784600	2785977
NC_000962.3	2972108	2973463	-	NC_000962.3	1541951	1543306	1355	1355	1.0	1542628.5	2972785.5	1430157.0	1355	1355	Rv2648,Rv2649	Rv1369c,Rv1370c	1	1	False	False	False	True	100.0	1430157.0	NC_000962.3:2972108-2973463	NC_000962.3:1541951-1543306	NC_000962.3:2972108-2973463;NC_000962.3:1541951-1543306	127	2972104	2973463	60	1541948	1543318
NC_000962.3	2972108	2973463	-	NC_000962.3	1987702	1989057	1355	1355	1.0	1988379.5	2972785.5	984406.0	1355	1355	Rv2648,Rv2649	Rv1756c,Rv1757c,cut1	1	1	False	False	False	True	100.0	984406.0	NC_000962.3:2972108-2973463	NC_000962.3:1987702-1989057	NC_000962.3:2972108-2973463;NC_000962.3:1987702-1989057	127	2972104	2973463	82	1987686	1989059
NC_000962.3	2972108	2973463	+	NC_000962.3	1996100	1997455	1355	1355	1.0	1996777.5	2972785.5	976008.0	1355	1355	Rv2648,Rv2649	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	976008.0	NC_000962.3:2972108-2973463	NC_000962.3:1996100-1997455	NC_000962.3:2972108-2973463;NC_000962.3:1996100-1997455	127	2972104	2973463	83	1996098	1998612
NC_000962.3	2972108	2973463	+	NC_000962.3	2365413	2366768	1355	1355	1.0	2366090.5	2972785.5	606695.0	1355	1355	Rv2648,Rv2649	Rv2105,Rv2106	1	1	False	False	False	True	100.0	606695.0	NC_000962.3:2972108-2973463	NC_000962.3:2365413-2366768	NC_000962.3:2972108-2973463;NC_000962.3:2365413-2366768	127	2972104	2973463	103	2365403	2366771
NC_000962.3	2972108	2973463	-	NC_000962.3	2430116	2431471	1355	1355	1.0	2430793.5	2972785.5	541992.0	1355	1355	Rv2648,Rv2649	Rv2167c,Rv2168c	1	1	False	False	False	True	100.0	541992.0	NC_000962.3:2972108-2973463	NC_000962.3:2430116-2431471	NC_000962.3:2972108-2973463;NC_000962.3:2430116-2431471	127	2972104	2973463	104	2430113	2431474
NC_000962.3	2972108	2973463	+	NC_000962.3	2635576	2636931	1355	1355	1.0	2636253.5	2972785.5	336532.0	1355	1355	Rv2648,Rv2649	PPE39,Rv2354,Rv2355	1	1	False	False	False	True	100.0	336532.0	NC_000962.3:2972108-2973463	NC_000962.3:2635576-2636931	NC_000962.3:2972108-2973463;NC_000962.3:2635576-2636931	127	2972104	2973463	112	2634780	2637028
NC_000962.3	2972108	2973463	-	NC_000962.3	3120523	3121878	1355	1355	1.0	3121200.5	2972785.5	148415.0	1355	1355	Rv2648,Rv2649	Rv2814c,Rv2815c	1	1	False	False	False	True	100.0	148415.0	NC_000962.3:2972108-2973463	NC_000962.3:3120523-3121878	NC_000962.3:2972108-2973463;NC_000962.3:3120523-3121878	127	2972104	2973463	137	3119183	3123577
NC_000962.3	2972108	2973463	+	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	2972785.5	580604.0	1355	1355	Rv2648,Rv2649	Rv3186,Rv3187	1	1	False	False	False	True	100.0	580604.0	NC_000962.3:2972108-2973463	NC_000962.3:3552712-3554067	NC_000962.3:2972108-2973463;NC_000962.3:3552712-3554067	127	2972104	2973463	159	3552704	3554070
NC_000962.3	2972108	2973463	+	NC_000962.3	3710381	3711736	1355	1355	1.0	3711058.5	2972785.5	738273.0	1355	1355	Rv2648,Rv2649	Rv3325,Rv3326	1	1	False	False	False	True	100.0	738273.0	NC_000962.3:2972108-2973463	NC_000962.3:3710381-3711736	NC_000962.3:2972108-2973463;NC_000962.3:3710381-3711736	127	2972104	2973463	162	3710379	3712822
NC_000962.3	2972108	2973463	-	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	2972785.5	822949.0	1355	1355	Rv2648,Rv2649	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	822949.0	NC_000962.3:2972108-2973463	NC_000962.3:3795057-3796412	NC_000962.3:2972108-2973463;NC_000962.3:3795057-3796412	127	2972104	2973463	172	3795041	3796426
NC_000962.3	2972108	2973463	+	NC_000962.3	3890778	3892133	1355	1355	1.0	3891455.5	2972785.5	918670.0	1355	1355	Rv2648,Rv2649	Rv3474,Rv3475	1	1	False	False	False	True	100.0	918670.0	NC_000962.3:2972108-2973463	NC_000962.3:3890778-3892133	NC_000962.3:2972108-2973463;NC_000962.3:3890778-3892133	127	2972104	2973463	178	3890771	3892140
NC_000962.3	2973775	2975987	+	NC_000962.3	1780615	1782817	1933	2231	0.8664276109367997	1781716.0	2974881.0	1193165.0	2212	2202	Rv2650c,Rv2651c,Rv2652c	Rv1575,Rv1576c,Rv1577c,Rv1578c	0	0	False	False	False	True	86.64276109367997	1193165.0	NC_000962.3:2973775-2975987	NC_000962.3:1780615-1782817	NC_000962.3:2973775-2975987;NC_000962.3:1780615-1782817	128	2973775	2975987	72	1780615	1782817
NC_000962.3	2982934	2983854	-	NC_000962.3	2829019	2829936	916	920	0.9956521739130435	2829477.5	2983394.0	153916.5	920	917	Rv2665,Rv2666	Rv2512c	1	1	False	False	False	True	99.56521739130434	153916.5	NC_000962.3:2982934-2983854	NC_000962.3:2829019-2829936	NC_000962.3:2982934-2983854;NC_000962.3:2829019-2829936	129	2982934	2983854	121	2828493	2829936
NC_000962.3	2982944	2983854	+	NC_000962.3	1169296	1170206	909	910	0.9989010989010989	1169751.0	2983399.0	1813648.0	910	910	Rv2665,Rv2666	Rv1047	1	1	False	False	False	True	99.8901098901099	1813648.0	NC_000962.3:2982944-2983854	NC_000962.3:1169296-1170206	NC_000962.3:2982944-2983854;NC_000962.3:1169296-1170206	129	2982934	2983854	43	1169296	1170733
NC_000962.3	2982945	2983854	-	NC_000962.3	1341821	1342730	908	909	0.9988998899889989	1342275.5	2983399.5	1641124.0	909	909	Rv2665,Rv2666	Rv1199c	1	1	False	False	False	True	99.8899889988999	1641124.0	NC_000962.3:2982945-2983854	NC_000962.3:1341821-1342730	NC_000962.3:2982945-2983854;NC_000962.3:1341821-1342730	129	2982934	2983854	54	1341295	1342730
NC_000962.3	2982945	2983854	-	NC_000962.3	3381838	3382747	908	909	0.9988998899889989	3382292.5	2983399.5	398893.0	909	909	Rv2665,Rv2666	Rv3023c	1	1	False	False	False	True	99.8899889988999	398893.0	NC_000962.3:2982945-2983854	NC_000962.3:3381838-3382747	NC_000962.3:2982945-2983854;NC_000962.3:3381838-3382747	129	2982934	2983854	154	3381311	3382749
NC_000962.3	2982945	2983854	+	NC_000962.3	3481325	3482234	908	909	0.9988998899889989	3481779.5	2983399.5	498380.0	909	909	Rv2665,Rv2666	Rv3115	1	1	False	False	False	True	99.8899889988999	498380.0	NC_000962.3:2982945-2983854	NC_000962.3:3481325-3482234	NC_000962.3:2982945-2983854;NC_000962.3:3481325-3482234	129	2982934	2983854	155	3481324	3482760
NC_000962.3	2996010	2996155	-	NC_000962.3	3192203	3192352	135	157	0.8598726114649682	3192277.5	2996082.5	196195.0	145	149	Rv2680		0	0	False	False	False	True	85.98726114649682	196195.0	NC_000962.3:2996010-2996155	NC_000962.3:3192203-3192352	NC_000962.3:2996010-2996155;NC_000962.3:3192203-3192352	130	2996010	2996160	143	3192203	3192354
NC_000962.3	2996010	2996160	-	NC_000962.3	960167	960323	146	156	0.9358974358974359	960245.0	2996085.0	2035840.0	150	156	Rv2680		0	0	False	False	False	True	93.58974358974359	2035840.0	NC_000962.3:2996010-2996160	NC_000962.3:960167-960323	NC_000962.3:2996010-2996160;NC_000962.3:960167-960323	130	2996010	2996160	37	960166	960326
NC_000962.3	3000614	3001893	+	NC_000962.3	3001983	3003262	1030	1293	0.7965970610982211	3002622.5	3001253.5	1369.0	1279	1279	arsA	arsB1	0	0	False	False	False	True	79.65970610982211	1369.0	NC_000962.3:3000614-3001893	NC_000962.3:3001983-3003262	NC_000962.3:3000614-3001893;NC_000962.3:3001983-3003262	131	3000614	3001893	132	3001983	3003262
NC_000962.3	3001983	3003262	+	NC_000962.3	3000614	3001893	1030	1294	0.7959814528593508	3001253.5	3002622.5	1369.0	1279	1279	arsB1	arsA	0	0	False	False	False	True	79.59814528593509	1369.0	NC_000962.3:3001983-3003262	NC_000962.3:3000614-3001893	NC_000962.3:3001983-3003262;NC_000962.3:3000614-3001893	132	3001983	3003262	131	3000614	3001893
NC_000962.3	3007037	3007114	+	NC_000962.3	3007143	3007220	77	77	1.0	3007181.5	3007075.5	106.0	77	77	Rv2689c		0	0	False	False	False	True	100.0	106.0	NC_000962.3:3007037-3007114	NC_000962.3:3007143-3007220	NC_000962.3:3007037-3007114;NC_000962.3:3007143-3007220	133	3007037	3007220	133	3007037	3007220
NC_000962.3	3007064	3007215	+	NC_000962.3	3192203	3192354	132	153	0.8627450980392157	3192278.5	3007139.5	185139.0	151	151			0	0	False	False	False	True	86.27450980392157	185139.0	NC_000962.3:3007064-3007215	NC_000962.3:3192203-3192354	NC_000962.3:3007064-3007215;NC_000962.3:3192203-3192354	133	3007037	3007220	143	3192203	3192354
NC_000962.3	3007143	3007220	+	NC_000962.3	3007037	3007114	77	77	1.0	3007075.5	3007181.5	106.0	77	77		Rv2689c	0	0	False	False	False	True	100.0	106.0	NC_000962.3:3007143-3007220	NC_000962.3:3007037-3007114	NC_000962.3:3007143-3007220;NC_000962.3:3007037-3007114	133	3007037	3007220	133	3007037	3007220
